id,title,description_html,description_text,updated_time,created_time,is_top,is_pinned,workspace_id,source_category_id,category_set,tag_set,tag_names,link
157,연락처 송금했는데 친구가 토스 사용자가 아니래요. 취소 어떻게 하나요?,"<div>연락처 송금은 토스 회원끼리만 할 수 있어요. 송금이 완료되었다면 취소는 어려운 점 양해 부탁드려요.<br>대신 송금이 잘 되었다는 것을 확인할 수 있는 방법을 안내해 드릴게요.&nbsp;</div><ul><li><div>확인 방법 : '홈' → '소비' → 송금 내역 선택 후 '입금처' 확인</div></li></ul><p>입금처에 돈을 받으셔야 하는 분 성함이 잘 보인다면, 친구분께서 토스로 돈을 잘 받은 상태예요. 토스 앱에서 직접 확인할 수 있도록 전달해 주세요.(친구분께서 토스 앱만 삭제하였다면 회원 탈퇴가 이뤄지지 않아 송금이 완료될 수 있어요)</p><div>만약 다른 분 이름이 보인다면 토스 고객센터(1599-4905)로 문의해 주세요.</div>","연락처 송금은 토스 회원끼리만 할 수 있어요. 송금이 완료되었다면 취소는 어려운 점 양해 부탁드려요. 대신 송금이 잘 되었다는 것을 확인할 수 있는 방법을 안내해 드릴게요. 확인 방법 : '홈' → '소비' → 송금 내역 선택 후 '입금처' 확인 입금처에 돈을 받으셔야 하는 분 성함이 잘 보인다면, 친구분께서 토스로 돈을 잘 받은 상태예요. 토스 앱에서 직접 확인할 수 있도록 전달해 주세요.(친구분께서 토스 앱만 삭제하였다면 회원 탈퇴가 이뤄지지 않아 송금이 완료될 수 있어요) 만약 다른 분 이름이 보인다면 토스 고객센터(1599-4905)로 문의해 주세요.",2026-04-01T16:15:02,2021-05-10T18:13:18,False,False,1,5,[5],[27],"[""연락처송금""]",servicetoss://customer-service-center/faq/detail?faqId=157
128,송금이 안 된다는 메시지가 뜨는데 어떤 문제일까요?,"<ul><li><strong>계좌 출금 한도를 넘기셨나요?</strong><br>토스 송금 최대한도(1회 200만 원 / 1일 1,000만 원) 이내 금액이어도, 계좌 출금 한도를 넘기면 송금이 어려울 수 있어요.<br>* 계좌 출금 한도는 계좌를 개설한 은행에서 확인할 수 있어요.<br>* 금융결제원 오픈뱅킹을 이용한 송금은 계좌별 출금 한도가 다르게 적용될 수 있어요.<br>&nbsp;</li><li><strong>송금하려는 계좌에 문제가 있는 건 아닐까요?</strong><br>친구 계좌가 문제일 수 있어요. 여러 번 송금에 실패한다면, 친구의 계좌 상태를 확인해 주세요.<br><br></li><li><strong>송금하려는 계좌가 가상 계좌 혹은 청약, 적금 등 특수 목적 계좌인가요?</strong><br>금액이나 시간에 따라 송금이 원활하지 않을 수 있어요.<br><br></li><li><strong>밤늦은 시간이나 새벽 시간에 송금을 시도하셨나요?</strong><br>토스는 은행 망을 이용하는 시스템이기 때문에 은행 점검 시간의 영향을 받아요. 시스템을 점검하는 동안 토스 송금도 잠시 쉬어가요.<br>- 은행 점검 시간이 끝나고 송금되도록 <strong>예약 송금</strong>을 설정할 수 있어요.<br>- 예약 송금 설정 후 취소를 원할 경우 아래의 경로를 통해 확인해 주세요.<br>- '전체' → '자동이체' → 송금 건 클릭 → 오른쪽 위 '삭제'&nbsp;</li></ul><p>여러 가지 사유로 송금이 안 될 수 있어 위 내용에 문제 내용이 없다면 정확한 확인을 위해 1599-4905로 연락해 주세요.</p>","계좌 출금 한도를 넘기셨나요? 토스 송금 최대한도(1회 200만 원 / 1일 1,000만 원) 이내 금액이어도, 계좌 출금 한도를 넘기면 송금이 어려울 수 있어요. * 계좌 출금 한도는 계좌를 개설한 은행에서 확인할 수 있어요. * 금융결제원 오픈뱅킹을 이용한 송금은 계좌별 출금 한도가 다르게 적용될 수 있어요. 송금하려는 계좌에 문제가 있는 건 아닐까요? 친구 계좌가 문제일 수 있어요. 여러 번 송금에 실패한다면, 친구의 계좌 상태를 확인해 주세요. 송금하려는 계좌가 가상 계좌 혹은 청약, 적금 등 특수 목적 계좌인가요? 금액이나 시간에 따라 송금이 원활하지 않을 수 있어요. 밤늦은 시간이나 새벽 시간에 송금을 시도하셨나요? 토스는 은행 망을 이용하는 시스템이기 때문에 은행 점검 시간의 영향을 받아요. 시스템을 점검하는 동안 토스 송금도 잠시 쉬어가요. - 은행 점검 시간이 끝나고 송금되도록 예약 송금 을 설정할 수 있어요. - 예약 송금 설정 후 취소를 원할 경우 아래의 경로를 통해 확인해 주세요. - '전체' → '자동이체' → 송금 건 클릭 → 오른쪽 위 '삭제' 여러 가지 사유로 송금이 안 될 수 있어 위 내용에 문제 내용이 없다면 정확한 확인을 위해 1599-4905로 연락해 주세요.",2026-04-01T16:14:27,2021-05-09T20:58:54,False,False,1,5,"[12, 5]",[7],"[""송금""]",servicetoss://customer-service-center/faq/detail?faqId=128
139,토스 앱을 통해 돈을 잘못 보냈는데 어떻게 돌려받을 수 있을까요?,"<p>많이 당황하셨겠어요. 안타깝지만 송금이 이미 완료되었다면 취소가 어려워요.&nbsp;</p><ul><li><strong>친구에게 잘못 보내셨나요?</strong><br>직접 연락하여 반환 요청하는 방법이 가장 빠르고 정확해요.<br><br></li><li><strong>모르는 분에게 잘못 보내셨나요?</strong><br>토스 앱을 통해 착오송금 접수해 주세요.<br><br><strong>* 토스 앱을 통해 접수하는 방법</strong><br>1. ‘전체' → '고객센터' → '잘못 송금했어요' → 오송금한 사유 선택 → 잘못 보낸 송금 건 선택 → 착오송금 접수<br>2. '홈' → 오른쪽 위 '종 모양'의 알림 내역 에서 확인할 수 있어요.<br><strong>&gt;&nbsp;</strong><a href=""https://toss.im/_m/FBIbOnzn"" rel=""noopener noreferrer"" target=""_blank""><strong>착오송금 접수하기</strong></a></li></ul><p><br></p><p><strong>착오 송금 접수하기 전에 꼭 확인해 주세요!</strong>&nbsp;</p><ol><li>토스를 통해 잘못 송금한 경우에만 도와드릴 수 있어요.</li><li>은행을 통해 상대방에게 연락하는 중개 절차로, 착오송금 접수 후 4주 정도의 시간이 소요될 수 있어요.<br>또한, 상대방의 동의가 없으면 반환받기 어려울 수 있어요.</li><li><strong>본인 계좌로 잘못 송금한 경우에는 은행에 먼저 문의해 주세요. <br>(청약, 적금계좌 등 특수 목적 계좌로 잘못 입금했다면 계좌 개설 지점으로 반환 여부 확인이 필요해요.)&nbsp;</strong></li></ol><p><br></p><p>만약 사기 거래라 판단될 경우 고객센터(1599-4905)로 문의해 주세요.&nbsp;</p>","많이 당황하셨겠어요. 안타깝지만 송금이 이미 완료되었다면 취소가 어려워요. 친구에게 잘못 보내셨나요? 직접 연락하여 반환 요청하는 방법이 가장 빠르고 정확해요. 모르는 분에게 잘못 보내셨나요? 토스 앱을 통해 착오송금 접수해 주세요. * 토스 앱을 통해 접수하는 방법 1. ‘전체' → '고객센터' → '잘못 송금했어요' → 오송금한 사유 선택 → 잘못 보낸 송금 건 선택 → 착오송금 접수 2. '홈' → 오른쪽 위 '종 모양'의 알림 내역 에서 확인할 수 있어요. > 착오송금 접수하기 착오 송금 접수하기 전에 꼭 확인해 주세요! 토스를 통해 잘못 송금한 경우에만 도와드릴 수 있어요. 은행을 통해 상대방에게 연락하는 중개 절차로, 착오송금 접수 후 4주 정도의 시간이 소요될 수 있어요. 또한, 상대방의 동의가 없으면 반환받기 어려울 수 있어요. 본인 계좌로 잘못 송금한 경우에는 은행에 먼저 문의해 주세요. (청약, 적금계좌 등 특수 목적 계좌로 잘못 입금했다면 계좌 개설 지점으로 반환 여부 확인이 필요해요.) 만약 사기 거래라 판단될 경우 고객센터(1599-4905)로 문의해 주세요.",2026-04-01T16:13:45,2021-05-09T21:32:17,False,False,1,5,[5],[18],"[""착오송금""]",servicetoss://customer-service-center/faq/detail?faqId=139
5245,"토스뱅크의 이체한도를 초과했는데, 한도를 어떻게 증액하나요?","<p>기존 이체 한도를 초과하여 송금이 필요할 경우 추가 인증 수단(OTP)을 등록한 고객님의 경우 앱 내 아래 경로를 통해 임시 증액을 신청할 수 있어요.&nbsp;</p><p><br></p><p><strong>앱 경로</strong>&nbsp;</p><p>'전체' → 오른쪽 상단 `톱니바퀴 모양 버튼(설정)` → '송금' → `토스뱅크 송금 한도 관리`&nbsp;</p><p><br></p><p><strong>참고사항</strong></p><p>※ 임시 증액은 비대면 실명 확인 및 토스 PIN 인증 절차를 완료하면 최대 1회 10억, 1일 20억 한도 내에서 증액이 가능해요.&nbsp;</p><p>※ 임시 증액 한도는 신청한 당일 23:59:59까지 유효하며, 신청 익일부터는 변경 전 한도로 자동 감액되니 참고해 주세요.&nbsp;</p><p>※ 기존 이체 한도는 별도 인증 수단 없이 1회 1,000만 원, 1일 5,000만 원이며, OTP/셀피 인증 시 1회 1억, 1일 5억이에요.</p>","기존 이체 한도를 초과하여 송금이 필요할 경우 추가 인증 수단(OTP)을 등록한 고객님의 경우 앱 내 아래 경로를 통해 임시 증액을 신청할 수 있어요. 앱 경로 '전체' → 오른쪽 상단 `톱니바퀴 모양 버튼(설정)` → '송금' → `토스뱅크 송금 한도 관리` 참고사항 ※ 임시 증액은 비대면 실명 확인 및 토스 PIN 인증 절차를 완료하면 최대 1회 10억, 1일 20억 한도 내에서 증액이 가능해요. ※ 임시 증액 한도는 신청한 당일 23:59:59까지 유효하며, 신청 익일부터는 변경 전 한도로 자동 감액되니 참고해 주세요. ※ 기존 이체 한도는 별도 인증 수단 없이 1회 1,000만 원, 1일 5,000만 원이며, OTP/셀피 인증 시 1회 1억, 1일 5억이에요.",2026-04-01T16:12:24,2023-11-02T09:07:04,False,False,5,5,"[12, 5, 6]","[7, 263, 123]","[""송금"", ""토스뱅크통장"", ""토스뱅크""]",
23922,오픈뱅킹 해지 알림톡을 받았어요.,"<p>알림톡의 내용을 추가로 안내 드려요.</p><p>먼저 <strong>토스뱅크 계좌는 이용이 불가한 것은 아니니, 안심하고 이용 부탁 드려요.&nbsp;</strong></p><p><br>알림톡에 나와있는 기관에서 토스뱅크 계좌를 오픈뱅킹으로 연결해 두었고, 편리하게 출금이체를 사용하신 상태였어요.<br><br>다만, 기관 접수로 현재는 출금이체 연결이 해지되어 해당 기관에서만 출금이체를 사용하실 수 없어요.&nbsp;</p><p><br>해지된 사유는 <strong>알림톡에 기재되어 있는 기관에서 확인 가능하니, 해당 기관에 문의 부탁 드려요.</strong></p>","알림톡의 내용을 추가로 안내 드려요. 먼저 토스뱅크 계좌는 이용이 불가한 것은 아니니, 안심하고 이용 부탁 드려요. 알림톡에 나와있는 기관에서 토스뱅크 계좌를 오픈뱅킹으로 연결해 두었고, 편리하게 출금이체를 사용하신 상태였어요. 다만, 기관 접수로 현재는 출금이체 연결이 해지되어 해당 기관에서만 출금이체를 사용하실 수 없어요. 해지된 사유는 알림톡에 기재되어 있는 기관에서 확인 가능하니, 해당 기관에 문의 부탁 드려요.",2026-04-01T16:12:03,2025-08-13T18:02:49,False,False,5,5,[5],[21],"[""오픈뱅킹""]",
2029,갑자기 토스머니가 사라졌어요. 어디로 갔나요?,"<p>만 19세 이상 성인 고객님이신가요?&nbsp;</p><p>토스는 유효기간 종료에 따른 토스머니 소멸 등을 방지하고 편리한 서비스를 제공하기 위해, 토스머니를 충전해서 보유할 수 없도록 정책을 변경했어요.&nbsp;</p><p>앞으로 토스머니 잔액을 충전할 수 없어요. &nbsp;</p><p>연락처 송금으로 수취하신 [받을 토스머니] 의 잔액은 고객님의 계좌로 수수료 없이 되돌려 받을 수 있고, 토스머니 사용 내역은 아래의 경로를 통해 확인 가능해요.&nbsp;</p><ul><li>'전체' → '설정' → '송금' → '선불 거래내역'<br><br></li></ul><p>만 19세 미만 미성년자 고객님의 경우에만 토스머니 사용이 가능해요.</p><ul><li>'전체' → '자산' <br>자산에서 보여지지않을 경우 '숨김계좌' 확인 부탁드려요.&nbsp;</li></ul><p><br></p>","만 19세 이상 성인 고객님이신가요? 토스는 유효기간 종료에 따른 토스머니 소멸 등을 방지하고 편리한 서비스를 제공하기 위해, 토스머니를 충전해서 보유할 수 없도록 정책을 변경했어요. 앞으로 토스머니 잔액을 충전할 수 없어요. 연락처 송금으로 수취하신 [받을 토스머니] 의 잔액은 고객님의 계좌로 수수료 없이 되돌려 받을 수 있고, 토스머니 사용 내역은 아래의 경로를 통해 확인 가능해요. '전체' → '설정' → '송금' → '선불 거래내역' 만 19세 미만 미성년자 고객님의 경우에만 토스머니 사용이 가능해요. '전체' → '자산' 자산에서 보여지지않을 경우 '숨김계좌' 확인 부탁드려요.",2026-04-01T16:11:54,2022-06-22T17:42:44,False,False,1,5,[5],[105],"[""토스머니""]",servicetoss://customer-service-center/faq/detail?faqId=2029
4437,계좌 연결 후 송금이 안돼요.,"<p>오늘 토스에 고객님의 은행 계좌를 처음 연결하셨나요?</p><p><br></p><p><strong>보이스피싱 범죄 근절</strong>을 위해 &nbsp;2023년 3월 28일부터 &nbsp;새로운 오픈뱅킹 정책이 시행되었어요.</p><p>오픈뱅킹 서비스에 처음 가입하셨다면, 오픈뱅킹 서비스 가입일을 포함한 <strong>3일간 오픈뱅킹을 통한 송금(출금 이체)을 할 수 없어요.</strong></p><p>예를 들어, 4월 1일 토스 앱에 은행 계좌를 연결하며 출금 이체 동의를 하셨다면, 4월 4일부터 토스를 통해 송금이 가능해요.</p><p>바로 송금이 필요하다면, 해당 금융사 앱을 이용하여 송금 부탁드려요.</p><p><br></p><ul><li>토스는 오픈뱅킹 송금망을 통하여 송금 서비스를 제공하고 있어요.<br>1. 환전, ATM 현금 찾기 서비스 또한 동일하게 3일 뒤 이용 가능한 점 참고 부탁드려요.<br>2. 토스뱅크, 토스증권의 경우, 각 개별 금융사이기에 토스 앱에 계좌를 연결하신 날짜와 상관없이 토스뱅크, 토스증권계좌에서 '채우기' → '출금이체 동의하기' 후 3일 뒤 채우기 서비스를 이용할 수 있어요.</li></ul>","오늘 토스에 고객님의 은행 계좌를 처음 연결하셨나요? 보이스피싱 범죄 근절 을 위해 2023년 3월 28일부터 새로운 오픈뱅킹 정책이 시행되었어요. 오픈뱅킹 서비스에 처음 가입하셨다면, 오픈뱅킹 서비스 가입일을 포함한 3일간 오픈뱅킹을 통한 송금(출금 이체)을 할 수 없어요. 예를 들어, 4월 1일 토스 앱에 은행 계좌를 연결하며 출금 이체 동의를 하셨다면, 4월 4일부터 토스를 통해 송금이 가능해요. 바로 송금이 필요하다면, 해당 금융사 앱을 이용하여 송금 부탁드려요. 토스는 오픈뱅킹 송금망을 통하여 송금 서비스를 제공하고 있어요. 1. 환전, ATM 현금 찾기 서비스 또한 동일하게 3일 뒤 이용 가능한 점 참고 부탁드려요. 2. 토스뱅크, 토스증권의 경우, 각 개별 금융사이기에 토스 앱에 계좌를 연결하신 날짜와 상관없이 토스뱅크, 토스증권계좌에서 '채우기' → '출금이체 동의하기' 후 3일 뒤 채우기 서비스를 이용할 수 있어요.",2026-04-01T16:10:29,2023-03-28T19:51:10,True,False,1,5,"[12, 5, 6]","[7, 8]","[""송금"", ""계좌""]",servicetoss://customer-service-center/faq/detail?faqId=4437
148,연락처만 알면 돈을 송금할수 있나요?,"<p>네, 가능해요.</p><p>대신 상대방의 이름을 정확히 알아야 하고, 받는 사람이 토스 회원이라면 받을 토스머니 혹은 설정한 주로 쓰는 계좌로 송금돼요.</p><p><br></p><ul><li>'홈' → '송금' → 오른쪽 위 ‘연락처’ → 받는 분 연락처 선택 혹은 입력 → 금액 입력 → ‘보내기’</li></ul><p><br></p><p><strong>연락처로 송금할 때는 금원을 받는 분이 누구인지 이름까지 알아야 해요. <br>꼭 송금하기 전에 '김토스(한*스)' 괄호 안에 있는 이름이 상대방의 이름이 맞는지 확인해 주세요. <br><br>이름이 다르면 송금 받는 분(돈을 입금 받는 사람)에게 토스에 가입되었는지, 연락처가 토스에 등록된 것이 맞는지 꼭 확인해 주세요.&nbsp;</strong></p><ul><li>토스에 등록되어있는 연락처 확인 방법 : &nbsp;'전체' → 오른쪽 위 톱니바퀴 '설정' → '내 정보'&nbsp;</li><li>내 정보 수정이 필요하다면 : '내 정보' → 오른쪽 위 '수정' </li></ul><p><br></p>","네, 가능해요. 대신 상대방의 이름을 정확히 알아야 하고, 받는 사람이 토스 회원이라면 받을 토스머니 혹은 설정한 주로 쓰는 계좌로 송금돼요. '홈' → '송금' → 오른쪽 위 ‘연락처’ → 받는 분 연락처 선택 혹은 입력 → 금액 입력 → ‘보내기’ 연락처로 송금할 때는 금원을 받는 분이 누구인지 이름까지 알아야 해요. 꼭 송금하기 전에 '김토스(한*스)' 괄호 안에 있는 이름이 상대방의 이름이 맞는지 확인해 주세요. 이름이 다르면 송금 받는 분(돈을 입금 받는 사람)에게 토스에 가입되었는지, 연락처가 토스에 등록된 것이 맞는지 꼭 확인해 주세요. 토스에 등록되어있는 연락처 확인 방법 : '전체' → 오른쪽 위 톱니바퀴 '설정' → '내 정보' 내 정보 수정이 필요하다면 : '내 정보' → 오른쪽 위 '수정'",2026-04-01T16:07:13,2021-05-10T02:07:35,False,False,1,5,[5],[27],"[""연락처송금""]",servicetoss://customer-service-center/faq/detail?faqId=148
19205,토스아이디 송금 서비스가 보이지 않아요.,"<p>Q. 토스아이디 송금 서비스가 보이지 않아요.</p><p>A. 토스아이디 송금 서비스는 24년 8월 1일 종료되었어요.</p><p><br></p><p>그동안 토스아이디 서비스를 아껴주셔서 정말 감사드려요. 제공되던 서비스가 종료된 만큼, 더 나은 서비스 제공을 위해 노력할게요.</p><p><br></p><p>이 전 토스아이디 송금 내역 확인이 필요하신 경우 송금확인증 발급을 통해 확인할 수 있어요.</p><ul><li>[<a href=""https://toss.im/_m/7AstIoOt"" rel=""noopener noreferrer"" target=""_blank"">송금확인증 바로 발급 받기</a>]</li></ul><p><br></p><p><br></p><p><br></p><p><br></p>","Q. 토스아이디 송금 서비스가 보이지 않아요. A. 토스아이디 송금 서비스는 24년 8월 1일 종료되었어요. 그동안 토스아이디 서비스를 아껴주셔서 정말 감사드려요. 제공되던 서비스가 종료된 만큼, 더 나은 서비스 제공을 위해 노력할게요. 이 전 토스아이디 송금 내역 확인이 필요하신 경우 송금확인증 발급을 통해 확인할 수 있어요. [ 송금확인증 바로 발급 받기 ]",2026-04-01T16:06:02,2024-10-18T15:35:59,False,False,1,5,"[12, 5]",[7],"[""송금""]",servicetoss://customer-service-center/faq/detail?faqId=19205
23643,토스에서 해외 송금 후 환불이 가능한가요?,"<p>토스에서 해외 송금한 후, 아래와 같은 상황이 발생되면 환불해 드려요.<br><br>1. 수취 은행 정보 오류 및 대체 방법이 없는 경우<br>2. 고객 과실 없이 15일 이내 송금 미완료<br>3. 수취 은행/파트너가 자금세탁방지 등 사유로 송금을 거부하는 경우<br><br>수취인 정보가 잘못되었고 이미 입금된 경우에는 환불해드릴 수 없어요.<br>단, 잘못된 정보로 송금한 뒤 환급을 위한 지원이 필요하다면, 센트비 고객센터에서 도와드려요.<br><br>자세한 환불 문의는 센트비 고객센터(support@sentbe.com)로 문의해 주세요. </p>","토스에서 해외 송금한 후, 아래와 같은 상황이 발생되면 환불해 드려요. 1. 수취 은행 정보 오류 및 대체 방법이 없는 경우 2. 고객 과실 없이 15일 이내 송금 미완료 3. 수취 은행/파트너가 자금세탁방지 등 사유로 송금을 거부하는 경우 수취인 정보가 잘못되었고 이미 입금된 경우에는 환불해드릴 수 없어요. 단, 잘못된 정보로 송금한 뒤 환급을 위한 지원이 필요하다면, 센트비 고객센터에서 도와드려요. 자세한 환불 문의는 센트비 고객센터(support@sentbe.com)로 문의해 주세요.",2026-04-01T16:05:20,2025-05-08T11:08:17,False,False,1,5,"[12, 5]","[1729, 7]","[""해외송금"", ""송금""]",servicetoss://customer-service-center/faq/detail?faqId=23643
